step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
5649,560089,5649,0.0007828418628200353,1.0,1.0,5.50874707249685,0.0,0.5142857142857142
5650,560170,5650,0.00037516067943941774,1.0,1.0,,,
5651,560299,5651,0.00017831618527894833,1.0,1.0,,,
5652,560404,5652,0.0004587324431767899,1.0,1.0,,,
5653,560477,5653,0.0006178081953053233,1.0,1.0,,,
5654,560590,5654,0.0003232825456533155,1.0,1.0,,,
5655,560631,5655,0.0008614150899828168,1.0,1.0,,,
5656,560688,5656,0.0007414803836372386,1.0,1.0,,,
5657,560809,5657,0.00013788488756261096,1.0,1.0,3.6733330486434514,0.0,0.47619047619047616
5658,560962,5658,0.00021605070410447673,1.0,1.0,,,
5659,561059,5659,0.00026895632427087555,1.0,1.0,,,
5660,561244,5660,0.00029225135786470113,1.0,1.0,,,
5661,561357,5661,0.0004821259430697263,1.0,1.0,,,
5662,561462,5662,0.0003131298486598356,1.0,1.0,,,
5663,561519,5663,0.0003666172201794028,1.0,1.0,,,
5664,561656,5664,0.00035932863970301843,1.0,1.0,,,
5665,561769,5665,0.00025717104397782816,1.0,1.0,3.455150491650711,0.0,0.6041666666666666
5666,561874,5666,0.0002749765597368828,1.0,1.0,,,
5667,561979,5667,0.0002443567414218469,1.0,1.0,,,
5668,562036,5668,0.0007427532309201088,1.0,1.0,,,
5669,562149,5669,0.0002824188901147449,1.0,1.0,,,
5670,562222,5670,0.0007006233777788869,1.0,1.0,,,
5671,562279,5671,0.0008125172182417551,1.0,1.0,,,
5672,562312,5672,0.0005781810207140836,1.0,1.0,,,
5673,562401,5673,0.0003175567152349081,1.0,1.0,7.649939252720523,0.0,0.3287671232876712
5674,562642,5674,0.0003010887237011263,1.0,1.0,,,
5675,562763,5675,0.0004069872742930679,1.0,1.0,,,
5676,562884,5676,0.00040219843563126765,1.0,1.0,,,
5677,563029,5677,0.0008384888262686294,1.0,1.0,,,
5678,563142,5678,0.00043096076068803565,1.0,1.0,,,
5679,563303,5679,0.0004920492959878198,1.0,1.0,,,
5680,563336,5680,0.0006677168570077185,1.0,1.0,,,
5681,563529,5681,0.00022181967352011606,1.0,1.0,4.717560000427192,0.0,0.4117647058823529
5682,563634,5682,0.00027803996777466775,1.0,1.0,,,
5683,563747,5683,0.00043240386855062214,1.0,1.0,,,
5684,563876,5684,0.0003550354457143312,1.0,1.0,,,
5685,564053,5685,0.00030234651993387535,1.0,1.0,,,
5686,564134,5686,0.000330169017017532,1.0,1.0,,,
5687,564223,5687,0.0005204684936924054,1.0,1.0,,,
5688,564336,5688,0.0003993825015709922,1.0,1.0,,,
5689,564385,5689,0.0007450900365228225,1.0,1.0,3.738555082629563,0.0,0.38461538461538464
5690,564482,5690,0.0003020707690712794,1.0,1.0,,,
5691,564523,5691,0.00046550551859289157,1.0,1.0,,,
5692,564572,5692,0.001021563582608683,1.0,1.0,,,
5693,564661,5693,0.0004996178523197806,1.0,1.0,,,
5694,564726,5694,0.0006385338882913772,1.0,1.0,,,
5695,564791,5695,0.00012302056802530715,1.0,1.0,,,
5696,564912,5696,0.00041266946079257614,1.0,1.0,,,
5697,565001,5697,0.000512817768055656,1.0,1.0,5.666972551494704,0.0,0.38596491228070173
5698,565074,5698,0.00048468210158480774,1.0,1.0,,,
5699,565331,5699,0.0001664354696029963,1.0,1.0,,,
5700,565492,5700,0.00034720076358316733,1.0,1.0,,,
5701,565621,5701,0.0003961016461034239,1.0,1.0,,,
5702,565654,5702,0.0004178409033873365,1.0,1.0,,,
5703,565807,5703,0.00031749171241106025,1.0,1.0,,,
5704,566024,5704,0.0002486403531168848,1.0,1.0,,,
5705,566241,5705,0.00021223276087929235,1.0,1.0,4.856693232454126,0.0,0.4125
5706,566458,5706,0.0002021021188387306,1.0,1.0,,,
5707,566611,5707,0.0005751683957037745,1.0,1.0,,,
5708,566644,5708,0.000921094744900177,1.0,1.0,,,
5709,566749,5709,0.0004128102111415407,1.0,1.0,,,
5710,566822,5710,0.000687356278532039,1.0,1.0,,,
5711,566983,5711,0.000381063126025051,1.0,1.0,,,
5712,567048,5712,0.0005528866343938321,1.0,1.0,,,
5713,567137,5713,0.0003609111715359603,1.0,1.0,3.165019448965639,0.0,0.5555555555555556
5714,567218,5714,0.00048297349695398137,1.0,1.0,,,
5715,567291,5715,0.00047838036212918974,1.0,1.0,,,
5716,567380,5716,0.0005714810012079852,1.0,1.0,,,
5717,567469,5717,0.0003954922079547432,1.0,1.0,,,
5718,567582,5718,0.0004462139935182423,1.0,1.0,,,
5719,567679,5719,0.0005310316714251446,1.0,1.0,,,
5720,567888,5720,0.00028791894226513155,1.0,1.0,,,
5721,567929,5721,0.0010109313156907405,1.0,1.0,3.486109467471004,0.0,0.7090909090909091
5722,567986,5722,0.0005501401190663252,1.0,1.0,,,
5723,568035,5723,0.0002500262172004023,1.0,1.0,,,
5724,568084,5724,0.0005955413291947071,1.0,1.0,,,
5725,568245,5725,0.00015868627509384227,1.0,1.0,,,
5726,568278,5726,0.0010246453283357937,1.0,1.0,,,
5727,568431,5727,0.00024974153648851203,1.0,1.0,,,
5728,568504,5728,0.0006547563968215542,1.0,1.0,,,
5729,568577,5729,0.000625966030628599,1.0,1.0,4.705307406187736,0.0,0.4418604651162791
5730,568810,5730,0.00019285520232860065,1.0,1.0,,,
5731,568883,5731,0.0006513067208420647,1.0,1.0,,,
5732,568916,5732,0.0007003936930619936,1.0,1.0,,,
5733,569053,5733,0.0003633898907398122,1.0,1.0,,,
5734,569126,5734,0.0005246565210292668,1.0,1.0,,,
5735,569199,5735,0.0007934952881024909,1.0,1.0,,,
5736,569376,5736,0.0002957062252516933,1.0,1.0,,,
5737,569457,5737,0.0005395772112257688,1.0,1.0,2.7171113223235523,0.0,0.5909090909090909
5738,569522,5738,0.0008463517222882988,1.0,1.0,,,
5739,569731,5739,0.00037844484453771024,1.0,1.0,,,
5740,569812,5740,0.0005850306720737492,1.0,1.0,,,
5741,569861,5741,0.0006814651880109324,1.0,1.0,,,
5742,569934,5742,0.0004399481583698023,1.0,1.0,,,
5743,570063,5743,0.00039857939325634197,1.0,1.0,,,
5744,570136,5744,0.00038579291341715955,1.0,1.0,,,
5745,570217,5745,0.0006334348833366762,1.0,1.0,3.6055065168323233,0.0,0.5
5746,570290,5746,0.0005379097246813638,1.0,1.0,,,
5747,570355,5747,0.000746143964254724,1.0,1.0,,,
5748,570420,5748,0.0003701791805245591,1.0,1.0,,,
5749,570509,5749,0.00042091891744454617,1.0,1.0,,,
5750,570590,5750,0.000597719843531813,1.0,1.0,,,
5751,570671,5751,0.0005979766083967063,1.0,1.0,,,
5752,570728,5752,0.0008480198701055539,1.0,1.0,,,
5753,570777,5753,0.0004903606214478509,1.0,1.0,7.8344963758222885,0.0,0.2391304347826087
5754,571010,5754,0.0002733613263161331,1.0,1.0,,,
5755,571051,5755,0.00042125896158081854,1.0,1.0,,,
5756,571148,5756,0.00035988167861172936,1.0,1.0,,,
5757,571173,5757,0.0005890688491401382,1.0,1.0,,,
5758,571294,5758,0.0002813737416249561,1.0,1.0,,,
5759,571391,5759,0.0005817654309022716,1.0,1.0,,,
5760,571480,5760,0.0002014592993948451,1.0,1.0,,,
5761,571633,5761,0.00032594776423557157,1.0,1.0,2.8314834595095197,0.0,0.5
5762,571706,5762,0.000607639681781317,1.0,1.0,,,
5763,571891,5763,0.00020599851375241693,1.0,1.0,,,
5764,571980,5764,0.0006624125436813248,1.0,1.0,,,
5765,572109,5765,0.00041646094756573774,1.0,1.0,,,
5766,572238,5766,0.00043221209310990717,1.0,1.0,,,
5767,572367,5767,0.0003268382368291079,1.0,1.0,,,
5768,572448,5768,0.0003787434578487563,1.0,1.0,,,
5769,572569,5769,0.00042271600842067866,1.0,1.0,3.3742060574124,0.0,0.6136363636363636
5770,572714,5770,0.0003737114036766994,1.0,1.0,,,
5771,572795,5771,0.0004745439404493013,1.0,1.0,,,
5772,572836,5772,0.0008589289789272957,1.0,1.0,,,
5773,572909,5773,0.00069196549548271,1.0,1.0,,,
5774,572998,5774,0.00048751797359810467,1.0,1.0,,,
5775,573047,5775,0.0007775138372050113,1.0,1.0,,,
5776,573128,5776,0.0005992069558488212,1.0,1.0,,,
5777,573185,5777,0.0009264937284327297,1.0,1.0,5.36459540368834,0.0,0.2777777777777778
5778,573250,5778,6.164448262999223e-05,1.0,1.0,,,
5779,573371,5779,0.00044223913808820713,1.0,1.0,,,
5780,573444,5780,0.0003658944639897359,1.0,1.0,,,
5781,573525,5781,0.0005221601602271662,1.0,1.0,,,
5782,573662,5782,0.0003161633037570845,1.0,1.0,,,
5783,573711,5783,0.0006244383877004841,1.0,1.0,,,
5784,573744,5784,0.0008270491313088258,1.0,1.0,,,
5785,573897,5785,0.00022412220878565548,1.0,1.0,6.104119023154285,0.0,0.37349397590361444
5786,573978,5786,0.0004025597258441849,1.0,1.0,,,
5787,574059,5787,0.0003354380282418319,1.0,1.0,,,
5788,574212,5788,0.00022518876731884662,1.0,1.0,,,
5789,574245,5789,0.0005125360529746103,1.0,1.0,,,
5790,574334,5790,0.0004762858824191276,1.0,1.0,,,
5791,574487,5791,0.0003002656827498122,1.0,1.0,,,
5792,574528,5792,0.0004081617628209919,1.0,1.0,,,
5793,574577,5793,0.00036387333123726035,1.0,1.0,3.620576374191846,0.0,0.5217391304347826
5794,574650,5794,0.0005090035307401308,1.0,1.0,,,
5795,574867,5795,0.00018565402297014347,1.0,1.0,,,
5796,574916,5796,0.0005954034337140256,1.0,1.0,,,
5797,574973,5797,0.0003850927299635641,1.0,1.0,,,
5798,575014,5798,0.0004533024278489251,1.0,1.0,,,
5799,575087,5799,0.0003279241298609116,1.0,1.0,,,
5800,575120,5800,0.00047576303782738806,1.0,1.0,,,
5801,575249,5801,0.0003716870229067393,1.0,1.0,5.179333819147534,0.0,0.36363636363636365
5802,575306,5802,0.0007680491005434423,1.0,1.0,,,
5803,575523,5803,0.00021149602511419665,1.0,1.0,,,
5804,575628,5804,0.0003957771042890266,1.0,1.0,,,
5805,575741,5805,0.00035663577532511656,1.0,1.0,,,
5806,575822,5806,0.000305202065789258,1.0,1.0,,,
5807,575903,5807,0.00048680462664194127,1.0,1.0,,,
5808,576016,5808,0.0004561200221496823,1.0,1.0,,,
5809,576065,5809,0.0007535585776503476,1.0,1.0,1.9661464172422045,0.0,0.56
5810,576122,5810,0.0003195551864563534,1.0,1.0,,,
5811,576179,5811,0.0006906056409417945,1.0,1.0,,,
5812,576228,5812,0.0008776760913693475,1.0,1.0,,,
5813,576373,5813,0.0008299371701384099,1.0,1.0,,,
5814,576446,5814,0.0001141305246861495,1.0,1.0,,,
5815,576495,5815,0.0007402734210667106,1.0,1.0,,,
5816,576560,5816,0.0001726723312601841,1.0,1.0,,,
5817,576705,5817,0.0003538499401459481,1.0,1.0,3.460598561289258,0.0,0.4166666666666667
5818,576778,5818,0.0005853607534894757,1.0,1.0,,,
5819,576867,5819,0.0005666680448696775,1.0,1.0,,,
5820,576900,5820,0.0006167769353343822,1.0,1.0,,,
5821,576989,5821,0.0003003533556520469,1.0,1.0,,,
5822,577014,5822,0.0005248880509055691,1.0,1.0,,,
5823,577127,5823,0.00020398242723192284,1.0,1.0,,,
5824,577192,5824,0.0006582035769259687,1.0,1.0,,,
5825,577265,5825,0.0006140253282798449,1.0,1.0,5.5939487080604495,0.0,0.42696629213483145
5826,577346,5826,0.0003331775086754494,1.0,1.0,,,
5827,577387,5827,0.0006670110637714119,1.0,1.0,,,
5828,577476,5828,0.000524440202205457,1.0,1.0,,,
5829,577589,5829,0.00021659017053837865,1.0,1.0,,,
5830,577686,5830,0.0003213816513679942,1.0,1.0,,,
5831,577775,5831,0.00021053945927899449,1.0,1.0,,,
5832,577848,5832,0.0005232021495464542,1.0,1.0,,,
5833,578009,5833,0.00039362559579429046,1.0,1.0,7.253392807242008,0.0,0.1724137931034483
5834,578138,5834,0.00021848141641117816,1.0,1.0,,,
5835,578371,5835,0.0002362432582763907,1.0,1.0,,,
5836,578468,5836,0.0004825296463946967,1.0,1.0,,,
5837,578629,5837,0.00015669619531493242,1.0,1.0,,,
5838,578838,5838,0.00033049552583284465,1.0,1.0,,,
5839,578967,5839,0.0003063675194237181,1.0,1.0,,,
5840,579120,5840,0.0003069975430537659,1.0,1.0,,,
5841,579361,5841,0.0002991193371765005,1.0,1.0,4.178961582998216,0.0,0.2692307692307692
5842,579530,5842,0.00035325232026200943,1.0,1.0,,,
5843,579763,5843,0.000165050188137981,1.0,1.0,,,
5844,579836,5844,0.00043644009758489195,1.0,1.0,,,
5845,579893,5845,0.0008643100784880504,1.0,1.0,,,
5846,579958,5846,0.00038455741150746016,1.0,1.0,,,
5847,580119,5847,0.00036656129827244044,1.0,1.0,,,
5848,580184,5848,0.00014053478699131537,1.0,1.0,,,
5849,580249,5849,0.0006481670457066446,1.0,1.0,2.7319704998698833,0.0,0.6515151515151515
5850,580338,5850,0.0004953283085427464,1.0,1.0,,,
5851,580411,5851,0.0006319984323299601,1.0,1.0,,,
5852,580468,5852,0.0007037459027930964,1.0,1.0,,,
5853,580573,5853,0.0003204359693544667,1.0,1.0,,,
5854,580638,5854,0.0008169459575097537,1.0,1.0,,,
5855,580727,5855,0.0003650938861334459,1.0,1.0,,,
5856,580912,5856,0.00025907306720939784,1.0,1.0,,,
5857,581009,5857,0.00024100480060300925,1.0,1.0,3.9992722432882046,0.0,0.38095238095238093
5858,581082,5858,0.0006045197687881989,1.0,1.0,,,
5859,581171,5859,0.0003915867631187227,1.0,1.0,,,
5860,581228,5860,0.0006488168397417633,1.0,1.0,,,
5861,581365,5861,0.0003016376891642088,1.0,1.0,,,
5862,581414,5862,0.0005147890439550195,1.0,1.0,,,
5863,581591,5863,0.0002754904388389952,1.0,1.0,,,
5864,581664,5864,0.0006180658013045341,1.0,1.0,,,
5865,581737,5865,0.0006040779072059699,1.0,1.0,4.16883395927123,0.0,0.5526315789473685
5866,581834,5866,0.00041730774462897334,1.0,1.0,,,
5867,581923,5867,0.00040935123103138116,1.0,1.0,,,
5868,582004,5868,0.0005603182071696153,1.0,1.0,,,
5869,582077,5869,0.00038038133150349057,1.0,1.0,,,
5870,582270,5870,0.00022893325766299173,1.0,1.0,,,
5871,582343,5871,0.0005071116688179226,1.0,1.0,,,
5872,582424,5872,0.0005521997741109317,1.0,1.0,,,
5873,582521,5873,0.0005855040966007744,1.0,1.0,4.561092656473281,0.0,0.5
5874,582578,5874,0.000514388550088317,1.0,1.0,,,
5875,582643,5875,0.000368672395421612,1.0,1.0,,,
5876,582860,5876,0.00021092830586103107,1.0,1.0,,,
5877,582973,5877,0.0002575017860125734,1.0,1.0,,,
5878,583070,5878,0.0002844680811405571,1.0,1.0,,,
5879,583191,5879,0.00034799581109162624,1.0,1.0,,,
5880,583280,5880,0.0005255324907775167,1.0,1.0,,,
5881,583337,5881,0.0006053272583400218,1.0,1.0,3.6218973208605174,0.0,0.5263157894736842
5882,583378,5882,0.000772648554130921,1.0,1.0,,,
5883,583459,5883,0.0007504238664925466,1.0,1.0,,,
5884,583500,5884,0.0003761292110130085,1.0,1.0,,,
5885,583645,5885,0.00037642635061208317,1.0,1.0,,,
5886,583710,5886,5.795746019913395e-05,1.0,1.0,,,
5887,583919,5887,0.00029609022600672906,1.0,1.0,,,
5888,584080,5888,0.0004639297325968812,1.0,1.0,,,
5889,584337,5889,0.00016205121300296,1.0,1.0,4.371635833601446,0.0,0.29411764705882354
5890,584418,5890,0.0005549562027312404,1.0,1.0,,,
5891,584523,5891,0.00026817221008348414,1.0,1.0,,,
5892,584636,5892,0.00038584471415948224,1.0,1.0,,,
5893,584757,5893,0.00036049665035714425,1.0,1.0,,,
5894,584814,5894,0.0007704784850407366,1.0,1.0,,,
5895,584887,5895,0.0006146155387837539,1.0,1.0,,,
5896,585000,5896,0.00036216481817556863,1.0,1.0,,,
5897,585105,5897,0.0003283033600050663,1.0,1.0,4.677389933274419,0.0,0.2765957446808511
5898,585186,5898,0.0004636829769678031,1.0,1.0,,,
5899,585275,5899,0.00029226537033856916,1.0,1.0,,,
5900,585436,5900,0.0003773614430884109,1.0,1.0,,,
5901,585589,5901,0.0005129507901328473,1.0,1.0,,,
5902,585638,5902,0.00015721841472938537,1.0,1.0,,,
5903,585719,5903,0.0004017046519531888,1.0,1.0,,,
5904,585824,5904,0.0002573263069539969,1.0,1.0,,,
5905,585937,5905,0.00043509397673125653,1.0,1.0,3.1529536002984426,0.0,0.5517241379310345
5906,586010,5906,0.0004025769787762575,1.0,1.0,,,
5907,586131,5907,0.00043179851191340885,1.0,1.0,,,
5908,586260,5908,0.00040921673878914434,1.0,1.0,,,
5909,586341,5909,0.0005991577166271967,1.0,1.0,,,
5910,586414,5910,0.0007110039458272609,1.0,1.0,,,
5911,586503,5911,0.00019260108938749717,1.0,1.0,,,
5912,586560,5912,0.0003726294815171143,1.0,1.0,,,
5913,586657,5913,0.000535876372901948,1.0,1.0,1.6382670276575209,0.0,0.6
5914,586706,5914,0.00040337661170701967,1.0,1.0,,,
5915,586835,5915,0.00034994818731381105,1.0,1.0,,,
5916,586940,5916,0.0003662642156516956,1.0,1.0,,,
5917,587125,5917,0.00018840228101544695,1.0,1.0,,,
5918,587278,5918,0.0004084394756815238,1.0,1.0,,,
5919,587399,5919,0.0002802235049863716,1.0,1.0,,,
5920,587432,5920,0.0008675935296333214,1.0,1.0,,,
5921,587545,5921,0.0004546181200720868,1.0,1.0,5.1927221281340925,0.0,0.3023255813953488
5922,587602,5922,0.0004366205056092554,1.0,1.0,,,
5923,587707,5923,0.00047431863858314767,1.0,1.0,,,
5924,587756,5924,0.0008909684194977766,1.0,1.0,,,
5925,587885,5925,0.00036151868217703775,1.0,1.0,,,
5926,588006,5926,0.0004100161036452714,1.0,1.0,,,
5927,588079,5927,0.0006461932024108821,1.0,1.0,,,
5928,588152,5928,0.0004913711116088691,1.0,1.0,,,
5929,588241,5929,0.0003299147543474264,1.0,1.0,4.803442217844922,0.0,0.5217391304347826
5930,588362,5930,0.000166799168778572,1.0,1.0,,,
5931,588435,5931,0.00039819673143851573,1.0,1.0,,,
5932,588532,5932,0.00038316709908967186,1.0,1.0,,,
5933,588629,5933,0.0005671275693510166,1.0,1.0,,,
5934,588806,5934,0.0003119297878825704,1.0,1.0,,,
5935,588903,5935,0.0004942287279360731,1.0,1.0,,,
5936,589024,5936,0.00043239954997756537,1.0,1.0,,,
5937,589081,5937,0.00032923596290602167,1.0,1.0,4.347436168395129,0.0,0.43636363636363634
5938,589114,5938,0.0010968290812196635,1.0,1.0,,,
5939,589235,5939,0.00041112295744056844,1.0,1.0,,,
5940,589364,5940,0.0003884501998678846,1.0,1.0,,,
5941,589469,5941,0.00038970804906991404,1.0,1.0,,,
5942,589582,5942,0.00045745324415097984,1.0,1.0,,,
5943,589663,5943,0.0006640727869016131,1.0,1.0,,,
5944,589784,5944,0.0004355968720825416,1.0,1.0,,,
5945,589865,5945,0.0005338494358315345,1.0,1.0,4.571098402527617,0.0,0.43103448275862066
5946,590010,5946,0.0002055076399742835,1.0,1.0,,,
5947,590043,5947,0.0005765021741869703,1.0,1.0,,,
5948,590084,5948,0.0007976850596996174,1.0,1.0,,,
5949,590165,5949,0.0005682705251697087,1.0,1.0,,,
5950,590310,5950,0.0003456219158318063,1.0,1.0,,,
5951,590391,5951,0.0005338721804006781,1.0,1.0,,,
5952,590424,5952,0.0007339247767672496,1.0,1.0,,,
5953,590513,5953,0.0004901510124149347,1.0,1.0,2.987043101463134,0.0,0.631578947368421
5954,590586,5954,0.00030703935514986194,1.0,1.0,,,
5955,590819,5955,0.00012617066259351594,1.0,1.0,,,
5956,590908,5956,0.0003031203358914393,1.0,1.0,,,
5957,590997,5957,0.0001547977853851473,1.0,1.0,,,
5958,591110,5958,0.000432337363542389,1.0,1.0,,,
5959,591327,5959,0.00018769866728136347,1.0,1.0,,,
5960,591440,5960,0.00020451211078909842,1.0,1.0,,,
5961,591529,5961,0.00033892794604087394,1.0,1.0,1.2738815723784416,0.0,0.6923076923076923
5962,591618,5962,0.0005273466767965958,1.0,1.0,,,
5963,591731,5963,0.0003729159364698325,1.0,1.0,,,
5964,591804,5964,0.00014272447594156762,1.0,1.0,,,
5965,592013,5965,0.0003242543235135806,1.0,1.0,,,
5966,592086,5966,0.0005837580292074464,1.0,1.0,,,
5967,592247,5967,0.00035208866330317434,1.0,1.0,,,
5968,592328,5968,0.00045363318930508,1.0,1.0,,,
5969,592457,5969,0.0004008618095282301,1.0,1.0,4.553642292272763,0.0,0.4634146341463415
5970,592554,5970,0.0002168025009539498,1.0,1.0,,,
5971,592651,5971,0.0005534274502614048,1.0,1.0,,,
5972,592772,5972,0.00014660828426172638,1.0,1.0,,,
5973,592837,5973,0.0006400126638612047,1.0,1.0,,,
5974,592910,5974,0.000618138594307851,1.0,1.0,,,
5975,593055,5975,0.0008198402778516506,1.0,1.0,,,
5976,593128,5976,0.00047821984977747744,1.0,1.0,,,
5977,593233,5977,0.00033485915475441616,1.0,1.0,5.260214279413361,0.0,0.38461538461538464
5978,593466,5978,0.00022515849735402937,1.0,1.0,,,
5979,593611,5979,0.0001995061218677563,1.0,1.0,,,
5980,593732,5980,0.00041675166495018344,1.0,1.0,,,
5981,593789,5981,0.0003575796364056342,1.0,1.0,,,
5982,593854,5982,5.344059764193609e-05,1.0,1.0,,,
5983,593927,5983,0.0006110268646784335,1.0,1.0,,,
5984,593976,5984,0.0003627066904350566,1.0,1.0,,,
5985,594049,5985,0.0004934672224243049,1.0,1.0,7.123804054532815,0.0,0.22727272727272727
5986,594122,5986,0.00034022999617439113,1.0,1.0,,,
5987,594155,5987,0.0005044296381271528,1.0,1.0,,,
5988,594276,5988,0.0004086583940017571,1.0,1.0,,,
5989,594349,5989,0.00031105829121075756,1.0,1.0,,,
5990,594486,5990,0.0003042794469817982,1.0,1.0,,,
5991,594727,5991,0.00029914773075798054,1.0,1.0,,,
5992,594800,5992,0.0005626671394018481,1.0,1.0,,,
5993,594865,5993,0.000790684146308598,1.0,1.0,4.656465057223469,0.0,0.5301204819277109
5994,594970,5994,0.00039990487399276295,1.0,1.0,,,
5995,595123,5995,0.00030433765694658183,1.0,1.0,,,
5996,595276,5996,0.0004889388759213219,1.0,1.0,,,
5997,595333,5997,0.0007114514596994808,1.0,1.0,,,
5998,595430,5998,0.0005336145009469047,1.0,1.0,,,
5999,595511,5999,0.0006597341504428868,1.0,1.0,,,
6000,595616,6000,0.0002890797801196553,1.0,1.0,,,
6001,595665,6001,0.0007955926827441928,1.0,1.0,6.913673797310036,0.0,0.3442622950819672
6002,595706,6002,0.00043070142670630687,1.0,1.0,,,
6003,595803,6003,0.0002651253964295226,1.0,1.0,,,
6004,595916,6004,0.00031114391959254534,1.0,1.0,,,
6005,596013,6005,0.000455389303028569,1.0,1.0,,,
6006,596078,6006,0.00036685409834159795,1.0,1.0,,,
6007,596119,6007,0.00041228921855676506,1.0,1.0,,,
6008,596224,6008,0.00024372334945187374,1.0,1.0,,,
6009,596377,6009,0.00020635527856778947,1.0,1.0,4.208489352247005,0.0,0.45098039215686275
6010,596458,6010,0.0002882347892320159,1.0,1.0,,,
6011,596515,6011,0.00032771061192466035,1.0,1.0,,,
6012,596540,6012,0.0004654014615643595,1.0,1.0,,,
6013,596629,6013,0.0004003106234953887,1.0,1.0,,,
6014,596758,6014,0.0003493373393549604,1.0,1.0,,,
6015,596879,6015,0.00040207067818237856,1.0,1.0,,,
6016,596928,6016,0.0007504679628236516,1.0,1.0,,,
6017,597017,6017,0.00026050417862879665,1.0,1.0,3.8425414916707625,0.0,0.52
6018,597162,6018,0.0003097818944993591,1.0,1.0,,,
6019,597283,6019,0.00040083491682371176,1.0,1.0,,,
6020,597324,6020,0.000707561362577323,1.0,1.0,,,
6021,597533,6021,0.0002907576283105147,1.0,1.0,,,
6022,597582,6022,0.00016126275797257486,1.0,1.0,,,
6023,597663,6023,0.0007233797911921088,1.0,1.0,,,
6024,597752,6024,0.0004939368009803372,1.0,1.0,,,
6025,597873,6025,0.0002729952497749887,1.0,1.0,2.4154853559073675,0.0,0.6153846153846154
6026,597970,6026,0.00047120629027854594,1.0,1.0,,,
6027,598051,6027,0.0005426864754187974,1.0,1.0,,,
6028,598124,6028,0.0006575136395899269,1.0,1.0,,,
6029,598157,6029,0.0004655354523167965,1.0,1.0,,,
6030,598214,6030,0.0007146807069308635,1.0,1.0,,,
6031,598295,6031,0.0005673429886278782,1.0,1.0,,,
6032,598352,6032,0.0008468053462585574,1.0,1.0,,,
6033,598425,6033,0.0005690492710142062,1.0,1.0,4.588553458705298,0.0,0.4838709677419355
6034,598586,6034,0.00036592085636928223,1.0,1.0,,,
6035,598675,6035,0.0002353636382822089,1.0,1.0,,,
6036,598796,6036,0.0003500019764771073,1.0,1.0,,,
6037,598925,6037,0.00042920230908304545,1.0,1.0,,,
6038,599062,6038,0.0003218787376829787,1.0,1.0,,,
6039,599191,6039,0.00021126246494487246,1.0,1.0,,,
6040,599384,6040,0.00021602337414761656,1.0,1.0,,,
6041,599441,6041,0.0004056871609415477,1.0,1.0,4.637153418280614,0.0,0.4794520547945205
6042,599474,6042,0.0008353162661628489,1.0,1.0,,,
6043,599539,6043,0.00011750504557371145,1.0,1.0,,,
6044,599620,6044,0.000563510650101854,1.0,1.0,,,
6045,599701,6045,0.0004595957633065453,1.0,1.0,,,
6046,599854,6046,0.00029967168245620786,1.0,1.0,,,
6047,600023,6047,0.00035154562900177865,1.0,1.0,,,
6048,600080,6048,0.0003427767092990003,1.0,1.0,,,
6049,600145,6049,0.00018571294565697724,1.0,1.0,2.62718050085127,0.0,0.5918367346938775
6050,600242,6050,0.0005380283088500329,1.0,1.0,,,
6051,600339,6051,0.0003538449796370695,1.0,1.0,,,
6052,600436,6052,0.0004148574733579539,1.0,1.0,,,
6053,600485,6053,0.0008460365191963486,1.0,1.0,,,
6054,600646,6054,0.0001523521640203676,1.0,1.0,,,
6055,600767,6055,0.000394881589660604,1.0,1.0,,,
6056,600864,6056,0.0002840167760309183,1.0,1.0,,,
6057,600897,6057,0.0006020126964433637,1.0,1.0,2.159013690440597,0.0,0.6875
6058,601074,6058,0.00030295531861137577,1.0,1.0,,,
6059,601155,6059,0.0003839972100707954,1.0,1.0,,,
6060,601308,6060,0.00023264382718626413,1.0,1.0,,,
6061,601429,6061,0.0003202104651503722,1.0,1.0,,,
6062,601494,6062,0.00038635927680330084,1.0,1.0,,,
6063,601575,6063,0.0003858119042707955,1.0,1.0,,,
6064,601648,6064,0.00043648793150183,1.0,1.0,,,
6065,601689,6065,0.0007197823606707666,1.0,1.0,5.931167761475494,0.0,0.35294117647058826
6066,601722,6066,0.0009872041193837867,1.0,1.0,,,
6067,601899,6067,0.0002716092517454721,1.0,1.0,,,
6068,602044,6068,0.00029001311062931017,1.0,1.0,,,
6069,602205,6069,0.0003248089831793202,1.0,1.0,,,
6070,602310,6070,0.00036614265164214564,1.0,1.0,,,
6071,602423,6071,0.0003492366265209565,1.0,1.0,,,
6072,602480,6072,0.0006915882746815351,1.0,1.0,,,
6073,602593,6073,0.00042743970664258564,1.0,1.0,5.008935581983605,0.0,0.40625
6074,602682,6074,0.0002978377403155266,1.0,1.0,,,
6075,602723,6075,0.0007331340448823481,1.0,1.0,,,
6076,602828,6076,0.0003279460384843033,1.0,1.0,,,
6077,602885,6077,0.0004369852763615865,1.0,1.0,,,
6078,602958,6078,0.0003721268073353596,1.0,1.0,,,
6079,603047,6079,0.0004700876765965166,1.0,1.0,,,
6080,603160,6080,0.00025500472706823475,1.0,1.0,,,
6081,603209,6081,0.0006682317191687541,1.0,1.0,1.8621656709383292,0.0,0.6153846153846154
